x,y,z,vx,vy,vz
1098.150269,827.968506,738.673523,-4.731192,-2.268154,-2.125225
1106.997192,842.795715,818.233643,-3.329771,0.231802,-4.543426
1122.796265,865.744202,908.881714,-0.456955,3.447071,-4.727502
1149.55188,872.688171,1007.165771,3.719336,4.637705,-4.193264
1173.244019,866.241821,1096.040649,7.012303,3.710624,-4.851628
1181.510742,850.114197,1183.700806,8.222228,1.272041,-5.832407
1180.273193,840.083435,1285.602539,8.026844,-0.352929,-4.70423
1177.015991,837.622498,1395.42041,7.721723,-0.742885,-1.859134
1176.792969,959.652588,7.782726,7.626322,3.131118,0.958733
1182.058838,949.407166,119.918602,8.234676,1.754731,3.982998
1178.550171,941.106689,221.105667,7.98373,0.391197,5.567418
1161.418335,943.480103,314.926056,5.743336,0.394558,5.704791
1142.706055,940.826416,405.303253,2.803543,0.309339,5.369937
1130.906738,936.349182,492.07663,0.667384,-0.166585,4.376195
1122.173462,938.013672,582.364502,-0.973712,-0.134661,3.20779
1115.169922,930.725586,669.290955,-2.467125,-0.868584,1.62712
1105.26001,933.792297,748.055237,-3.927842,-0.384635,-0.701255
1109.726318,946.960205,835.347229,-2.659811,1.65519,-2.12681
1125.572754,964.452209,922.943604,-0.012393,4.403837,-2.806476
1147.979004,975.526978,1005.099243,3.239334,5.831772,-4.160481
1169.889648,972.577393,1086.696533,5.822125,5.536793,-6.070346
1177.749878,967.773865,1175.393188,7.008469,4.710655,-7.263391
1177.61499,964.808655,1281.924805,7.338249,4.091087,-5.383136
1175.977295,964.329041,1395.298096,7.43553,3.827615,-1.987907
1175.003784,1088.535034,1497.654907,7.737895,9.246078,-0.685236
1183.240723,1074.065552,106.445854,8.501853,6.948575,1.806724
1179.008789,1059.213257,216.38324,7.937877,4.207237,4.393544
1162.824341,1052.755493,311.552155,5.702318,2.992456,5.269924
1146.256104,1046.481445,400.019226,3.101896,2.12109,4.804953
1136.290527,1046.792114,491.832642,1.226625,1.84894,4.076122
1129.04541,1049.516479,581.431152,-0.192056,2.131048,3.139539
1119.229126,1046.228882,666.693787,-1.883071,1.850515,1.660043
1108.499756,1039.142334,753.583923,-3.422035,1.17988,0.350043
1108.720215,1044.177002,848.026917,-2.894672,2.418703,0.087213
1119.956787,1056.281372,939.113037,-1.038112,4.350311,-0.466296
1136.092773,1074.505249,1015.831299,1.405043,6.518254,-2.872184
1159.062134,1087.322144,1089.579956,3.637345,7.66573,-5.381353
1172.161011,1089.95752,1175.494629,5.114066,8.516868,-7.012175
1171.325684,1092.150391,1281.481567,6.129109,9.598461,-5.540434
1170.44751,1094.227905,1391.460693,6.885133,10.210531,-2.705919
1178.634644,1198.183716,1488.659668,9.275181,11.685793,-2.154437
1187.380981,1185.281494,89.693703,10.029773,9.86148,-0.98178
1176.995239,1168.980591,201.808807,8.119535,7.103966,1.801082
1158.841919,1155.728516,301.898712,5.355176,4.913304,3.747643
1145.102783,1149.841309,398.445496,2.877103,3.72381,4.195336
1140.043091,1148.974121,494.543152,1.609311,3.365493,4.175323
1133.344604,1150.720459,581.263367,0.438651,3.502296,3.130888
1125.451782,1148.286621,659.859314,-1.146645,3.28677,0.887353
1111.665039,1142.072021,747.655457,-3.180962,2.23149,-0.060537
1108.467773,1141.098145,853.564758,-3.52813,2.156616,1.26435
1109.821655,1141.755493,953.68457,-3.00456,2.652415,1.75279
1122.676514,1148.37854,1035.958374,-1.056131,3.982718,-0.416566
1143.139282,1167.570435,1102.38916,0.947699,5.456035,-3.72676
1158.491577,1175.675781,1180.398682,2.93522,6.571917,-5.512852
1165.065552,1187.828003,1285.491821,5.196419,9.116661,-4.072278
1167.866211,1199.267944,1392.848877,7.263608,11.534699,-2.448288
1186.004272,1272.182739,1483.280273,10.276001,7.346245,-2.450493
1189.683472,1266.862671,76.213074,10.94089,7.212638,-2.978579
1175.486938,1257.472656,186.7677,8.10601,6.285212,-0.673666
1158.167847,1247.139038,292.620819,5.138914,4.679882,1.91037
1147.1521,1240.888184,393.237183,2.920796,3.512372,3.197935
1137.93457,1234.128174,493.07666,1.218799,2.527646,3.889621
1127.708252,1235.13855,581.015808,-0.493582,2.17601,3.017563
1122.805054,1229.654907,657.418457,-1.952712,1.127355,0.352131
1112.614502,1223.530396,745.691101,-3.837777,0.016463,-0.811947
1102.958252,1219.234741,847.852539,-5.18593,-0.805014,0.55679
1096.010742,1212.837769,946.485046,-6.059062,-1.365625,1.580567
1098.558228,1211.305786,1046.661987,-4.991078,-0.877879,1.099549
1116.688965,1221.440063,1119.21106,-2.501209,0.482289,-1.964224
1139.179199,1235.264771,1193.5177,0.718323,2.087445,-3.762086
1157.874146,1254.801636,1304.034668,4.328451,4.474409,-1.115773
1170.027832,1268.971558,1400.417969,7.33874,6.405197,-0.750904
1183.653198,1317.870483,1483.751343,9.973377,0.127413,-2.158488
1180.700928,1328.063232,70.86747,9.643593,1.688833,-3.432196
1166.133911,1333.886719,179.981735,6.708281,3.030955,-1.538126
1148.578491,1330.630005,284.918488,3.767374,3.199143,0.771947
1133.962891,1324.996948,384.398285,1.252358,2.660849,2.012201
1119.093262,1319.865479,490.315491,-1.452888,1.628227,3.033681
1104.983765,1315.02771,577.439209,-3.90124,0.516956,1.967301
1093.960205,1307.182129,648.61499,-5.806212,-0.766149,-0.918283
1088.054199,1300.483276,737.553955,-7.024932,-1.932723,-2.006019
1084.937622,1292.656738,842.290161,-7.740758,-3.399878,-0.461795
1081.655396,1287.614624,944.476929,-8.151277,-4.674325,1.026502
1081.201538,1284.929321,1044.682983,-7.641435,-5.238022,1.280605
1089.367798,1279.753662,1125.350098,-5.664733,-4.810713,-1.010635
1113.736206,1292.193481,1214.290771,-2.294572,-3.498107,-1.210945
1146.063477,1301.892944,1324.832275,2.862411,-2.270903,1.798881
1168.983887,1308.977295,1411.529785,7.055037,-1.129629,1.073282
1152.042114,1372.004028,0.157892,5.18435,-5.29522,0.227542
1149.671997,1392.446411,92.64389,4.311991,-2.666195,-0.240297
1144.342285,1407.877686,187.034958,2.960221,-0.094394,0.079952
1130.606323,1420.224731,283.774567,0.912486,2.25708,1.128566
1116.587891,1429.373535,383.534882,-1.337946,3.819099,1.903035
1105.751343,1425.407104,482.380432,-3.571933,3.31451,1.770471
1089.56543,1407.32959,567.988647,-5.996591,0.727398,0.593842
1076.962036,1400.19397,643.599609,-8.353161,-0.831394,-2.035581
1073.026733,1397.513306,731.907776,-9.207819,-1.837529,-3.371501
1073.039795,1389.950317,833.06958,-9.01883,-3.536397,-2.364906
1075.712891,1377.222656,938.30188,-8.561038,-5.866523,-0.549909
1077.564819,1364.234985,1036.851074,-8.127441,-7.877646,0.415835
1079.702759,1355.060425,1124.877563,-7.107841,-8.796321,-0.634762
1091.403931,1359.380005,1216.300293,-4.641446,-7.664084,-0.957342
1118.469482,1358.062988,1320.924561,-0.723611,-7.490001,1.216253
1142.924805,1359.574219,1416.339844,3.320277,-7.070132,1.599254
1214.448608,1441.436646,26.463415,-0.489906,-10.666723,4.255321
1218.672607,1457.268555,109.363274,0.132005,-7.427911,2.736016
1218.732666,1480.237427,199.894592,-0.095647,-3.476663,2.681619
1214.773315,8.293996,297.462128,-0.652347,1.168909,3.27959
1210.231567,29.589754,384.582855,-1.488075,4.649019,2.129367
1205.644287,34.245785,461.877167,-2.208048,5.747835,-1.1005
1202.653564,22.667736,542.66394,-3.017598,3.758801,-3.789506
1191.162598,9.244929,629.452576,-4.793835,1.671944,-4.982524
1181.98938,5.620211,722.758972,-6.279315,0.589992,-5.371103
1170.749146,1499.923218,818.262451,-7.857211,-1.001441,-5.075036
1161.439453,1483.476074,916.526001,-9.095922,-3.69487,-4.029678
1155.411133,1464.589478,1017.865967,-10.093214,-6.686355,-2.345062
1154.138428,1449.582886,1118.495972,-10.293791,-8.903456,-0.793046
1163.100464,1441.317871,1228.546021,-8.872088,-10.021718,1.482777
1183.556152,1432.164429,1344.433594,-5.520303,-11.875472,4.824095
1202.061035,1430.975708,1443.695923,-2.458632,-12.424322,5.702137
1197.429199,61.932774,34.127991,-3.379097,-5.592357,6.325977
1204.504883,70.67968,127.663559,-2.484127,-3.445725,6.248507
1206.321167,90.629776,229.3909,-2.251745,-0.148181,7.267989
1202.535767,113.180435,322.618378,-2.646452,3.128849,7.178515
1204.111328,125.684708,398.110199,-2.558001,4.968458,4.200264
1209.01416,132.398712,460.555847,-1.793071,5.947024,-1.151412
1212.161621,130.972122,530.664978,-1.615114,5.803708,-5.581771
1203.89624,124.322937,618.437134,-2.862531,4.776275,-7.183029
1191.930908,114.531464,713.947083,-4.456483,2.883842,-7.249063
1184.279663,99.791817,804.303284,-5.638502,0.488897,-7.318326
1179.54834,82.72084,897.933777,-6.612136,-2.14548,-6.804464
1174.190674,64.978912,1001.095398,-7.52014,-4.900919,-4.976665
1171.016724,53.022068,1109.361572,-7.723068,-6.749064,-2.200291
1173.79834,52.973557,1225.056396,-7.183742,-6.940012,0.667005
1179.962891,52.278435,1342.387207,-5.97354,-7.38,4.047913
1188.205566,54.216644,1446.330811,-4.572131,-7.149234,6.22386
1199.273438,181.078384,44.115837,-2.931902,-1.13622,8.185111
1201.534668,188.693375,137.281738,-2.701733,0.188573,8.272798
1201.897095,190.773895,243.783615,-2.969071,0.59277,9.653925
1198.535034,188.750122,334.784149,-3.113764,0.171938,9.147809
1206.639526,187.719345,405.324036,-2.20274,0.000543,5.514935
1219.064087,189.388489,465.697021,-0.389395,0.598819,-0.653196
1218.559082,201.974213,531.534119,-0.27569,2.362821,-5.703016
1211.598877,214.843521,612.24408,-1.316789,4.08117,-8.079482
1202.495972,207.846664,699.727112,-2.746984,3.338839,-9.583242
1197.674561,187.515625,786.771545,-3.726275,0.669821,-9.980038
1194.621826,174.432587,881.982361,-4.333206,-1.615733,-9.371034
1191.240601,166.283417,987.537231,-4.790584,-3.051594,-6.958185
1188.83313,163.070435,1106.517944,-4.706883,-3.598677,-2.681586
1193.335571,167.162384,1228.794556,-4.038812,-3.191244,1.042859
1195.158569,169.91243,1343.4823,-3.658879,-2.836732,4.308303
1195.972534,171.333466,1454.202881,-3.380976,-2.523799,7.415655
1204.944458,289.406403,50.19952,-1.782739,1.300841,8.949062
1205.675049,298.330719,138.644226,-1.816249,2.30808,8.17613
1203.597168,285.953552,229.210434,-2.408479,0.421142,7.330022
1198.252441,258.138214,319.93045,-2.880374,-3.377052,6.744507
1209.053833,245.812225,399.213654,-1.876883,-5.374034,4.691844
1224.821777,244.122482,474.202087,0.418009,-5.561804,1.135721
1229.590088,260.797668,555.799927,1.442969,-2.415716,-2.412357
1218.191772,287.667999,624.648438,-0.273113,0.837147,-6.347266
1210.65625,289.225952,686.29303,-1.281602,1.603504,-10.609608
1207.241455,277.296143,769.071167,-1.9721,0.507753,-12.436399
1204.887695,270.468994,878.237366,-2.445096,-0.744747,-10.421764
1204.010864,273.663391,990.411011,-2.567642,-0.712151,-6.824419
1204.28833,278.550507,1110.564087,-2.17458,-0.260313,-2.240764
1206.428345,278.987305,1232.563232,-1.914075,-0.206678,1.475563
1205.94458,280.294128,1346.122437,-1.970051,-0.070925,4.72701
1204.878418,283.348877,1457.505249,-1.93331,0.271921,7.983734
1217.692749,396.395752,59.151402,0.116042,3.278837,10.12276
1218.680786,400.241364,133.395111,0.41756,3.635723,7.249287
1215.317505,379.601898,201.426086,-0.159633,1.454567,3.619088
1205.182739,351.168396,293.643524,-1.477477,-3.26752,2.623552
1211.340088,332.758545,390.764984,-1.253773,-6.441103,2.936868
1228.46875,332.128235,480.678497,0.905067,-7.044767,2.424006
1232.277832,345.865936,575.717651,1.762594,-4.499329,0.845371
1221.280518,360.841919,641.448425,0.11195,-1.686176,-3.947484
1216.704712,375.842896,692.917847,-0.453234,0.029118,-9.088566
1213.721436,384.627228,769.202515,-0.996175,1.306365,-12.25038
1211.108887,384.513031,878.939087,-1.486378,1.369579,-10.499987
1208.87439,387.598175,994.381531,-1.676518,1.873606,-6.445851
1211.869141,393.015228,1111.684326,-1.135421,2.586273,-2.121403
1212.906982,391.141632,1229.616089,-0.936665,2.385483,1.233416
1210.514893,384.856354,1347.404663,-1.066025,1.649847,4.865046
1213.262085,386.854706,1464.918579,-0.633643,1.936873,9.200456
1235.010986,484.658936,62.808167,2.537649,2.12711,10.331884
1234.484741,479.641113,122.488022,3.0539,1.688099,6.415554
1231.50293,470.491241,181.159485,2.872026,0.739195,0.752212
1223.479858,459.093262,273.553619,1.320103,-1.233094,-0.898407
1223.444458,448.13266,380.103333,0.554332,-2.934861,0.923727
1229.374268,447.080048,486.4151,1.121952,-3.57358,2.715194
1226.695068,454.987885,583.27948,0.703637,-2.436156,2.669577
1213.376831,455.213806,655.25592,-0.890882,-1.582665,-1.742622
1215.277466,472.749512,709.556213,-0.693173,0.616065,-7.442931
1220.032471,487.678741,777.181274,-0.381228,2.23804,-10.904398
1219.421021,490.00885,879.845276,-0.415591,3.08204,-9.98347
1217.869141,498.767212,1001.989746,-0.342779,4.605799,-5.20733
1225.41687,512.083496,1116.86084,0.974402,6.412473,-1.459094
1229.939087,511.670654,1223.422485,1.820201,6.341598,0.499934
1230.237305,501.041229,1339.734253,1.685307,4.877367,3.916927
1231.44043,489.121979,1468.684204,1.709019,3.057729,9.751102
1248.235962,547.647705,51.355431,4.340462,-1.912325,8.962335
1253.24707,543.347412,119.874916,5.278929,-2.973637,6.08141
1251.651001,560.748657,182.366058,5.967941,-1.663888,0.801951
1237.912354,563.925293,269.835297,3.762801,-0.704191,-1.205999
1230.45752,562.249023,378.034058,1.841276,-0.683703,0.429422
1228.734009,563.980469,488.63092,1.155682,-0.469964,2.825672
1220.808105,566.884766,583.81958,-0.037576,-0.098482,3.123862
1208.240967,560.408508,658.874512,-1.706839,-0.719667,-0.572205
1207.277954,560.751709,721.538269,-1.685821,0.052025,-6.314859
1217.867432,573.502808,787.606262,-0.690389,1.554336,-9.546517
1225.633911,584.926575,887.512512,0.211078,3.578004,-8.405137
1228.52124,598.252197,1017.384094,1.028786,6.031507,-2.789888
1235.881836,609.235352,1125.061157,2.606493,7.57,-0.399108
1247.427612,611.464478,1218.9104,3.974811,7.55478,-0.131001
1251.189819,600.067749,1323.118408,4.1292,5.828548,1.28135
1246.145142,574.781189,1449.748413,3.659105,1.927131,6.562593
1249.511475,621.2724,35.670753,4.782732,-4.640252,6.035301
1255.585449,617.792847,135.709976,5.965629,-6.179347,6.635281
1260.816284,637.090454,202.769058,6.768849,-4.614228,3.568595
1246.59375,648.121582,274.117706,5.331317,-2.47105,0.191015
1236.871704,651.343689,379.07486,3.080445,-1.767995,0.717238
1225.484375,655.129333,492.291809,0.842949,-1.231216,3.350595
1214.705688,651.538452,580.708923,-0.950114,-1.671711,2.806653
1200.032837,646.784363,651.352661,-3.194098,-2.418537,-0.996271
1197.823364,645.026978,722.448547,-3.439539,-1.875494,-5.444316
1207.39856,654.878906,800.541138,-2.193222,0.097316,-7.682084
1220.098389,673.374512,903.122559,-0.164735,3.166722,-5.611863
1233.332275,684.980835,1027.296875,1.922538,5.434902,-1.002917
1242.982544,691.639465,1130.819458,3.66388,6.179858,0.11101
1254.782593,687.036682,1214.303223,4.866972,5.253449,-0.978956
1258.983154,673.716797,1303.244873,5.161216,3.149285,-1.525781
1254.427124,649.454712,1411.183594,4.80813,0.01703,0.480731
1251.479858,731.26886,20.082029,5.1453,-3.001376,2.836013
1256.442017,717.324036,136.37233,6.118813,-5.420158,6.388422
1259.828979,719.333862,213.383636,6.789551,-5.278628,4.900313
1250.160156,732.257935,284.149445,5.931808,-3.335378,1.847998
1238.740723,739.450073,384.726776,3.771786,-2.101619,1.630285
1228.701172,740.122803,487.759155,1.47015,-1.819811,2.887595
1220.169556,730.312866,576.158386,-0.31038,-3.064882,2.077172
1199.366821,731.423035,653.194885,-3.186726,-3.396818,-0.649621
1192.063599,735.078857,730.438171,-4.15382,-2.494221,-3.778439
1200.458008,748.629517,815.61676,-3.006892,-0.048935,-4.984969
1217.426392,768.463074,918.190552,-0.466983,3.2639,-2.994061
1235.960327,780.674988,1035.227295,2.297113,5.009089,0.016215
1249.734009,779.734619,1126.137085,4.058443,4.61247,-0.667806
1256.067993,762.540283,1201.747803,4.868404,2.105046,-3.002709
1257.68396,748.806519,1286.682251,5.139695,-0.089344,-4.096726
1254.38562,739.756958,1393.586426,5.040642,-1.446376,-2.142987
1258.013184,840.909973,12.31434,5.70489,-0.446516,1.554369
1261.44104,835.633484,127.087662,6.580113,-1.478704,4.989794
1263.602905,827.467224,215.963974,7.070694,-2.554541,5.192204
1257.288818,835.185425,294.062073,6.559902,-1.7482,3.214415
1243.403687,841.643738,388.734222,4.546466,-0.751032,2.404708
1232.594727,840.119446,481.274445,2.345107,-0.769492,2.237069
1222.843872,833.268799,573.22644,0.321657,-1.709416,1.45065
1203.586426,836.289368,656.042175,-2.462942,-1.624523,-0.303228
1196.947266,836.967896,737.843079,-3.553462,-1.121704,-2.161323
1203.952148,846.887695,833.116455,-2.419855,0.941147,-2.121433
1219.281616,864.549805,935.584045,-0.158089,3.553843,-0.422184
1238.009644,873.424988,1037.813721,2.11341,4.695097,0.043782
1251.315186,866.279785,1112.581543,3.487951,3.281055,-2.718673
1256.903687,849.737244,1185.177368,4.272267,0.806708,-5.376493
1258.039185,840.394043,1280.169067,4.89747,-0.625171,-5.122502
1258.27832,841.265869,1394.211914,5.342736,-0.514008,-2.070044
1260.790894,957.153381,12.503381,5.782799,2.935822,1.614344
1264.446045,951.842712,123.084503,6.892168,2.066539,4.419999
1265.264893,942.128174,213.791077,7.317743,0.533626,4.817975
1259.687622,945.41156,298.489349,6.759723,0.503393,3.486006
1250.292603,946.916016,388.959442,5.227616,0.87243,2.61339
1240.702271,945.546692,478.884796,3.335552,0.794237,1.958924
1225.585571,945.857971,572.658997,0.560889,0.715396,1.362228
1209.354492,940.244629,657.15387,-1.985903,0.129662,-0.152183
1199.508911,942.116028,740.935181,-3.340135,0.514093,-1.224887
1202.811768,948.337891,843.505005,-2.701143,1.788719,-0.368433
1210.280762,959.134338,946.329712,-1.251418,3.398898,0.90214
1225.167847,963.867249,1036.758423,0.757068,4.133189,-0.179049
1239.059692,963.133606,1104.210938,1.873783,3.716161,-4.178213
1248.579102,964.053772,1177.600464,2.769871,3.293728,-6.539595
1254.332275,961.445801,1277.899048,3.938212,3.020429,-5.439391
1258.165771,959.663879,1393.907837,4.916375,3.038908,-1.906304
1260.61792,1088.631348,6.272904,6.088957,9.885582,0.802899
1267.396118,1077.820679,110.121048,7.649199,7.950569,2.323688
1265.162354,1058.219482,208.224045,7.579232,4.366723,3.438797
1256.473755,1050.326294,298.762512,6.606202,2.788854,3.389078
1251.641113,1047.502808,388.664948,5.504267,2.294115,2.703629
1249.160522,1052.266602,481.144135,4.566471,2.664968,1.963808
1233.064209,1055.050171,568.134521,1.72357,3.07393,0.852167
1214.940552,1049.640259,652.295898,-1.473143,2.351372,-0.536065
1202.360352,1044.254517,744.802063,-3.364183,1.751102,-0.591871
1201.169312,1047.27478,850.540527,-3.373381,2.183578,0.85205
1203.263306,1049.207275,951.471069,-2.890138,2.644258,1.69022
1208.888184,1053.134033,1041.410156,-1.838278,3.21587,0.433149
1220.812988,1065.265503,1114.206299,-0.726359,4.759701,-3.166256
1233.089722,1076.56604,1182.849731,0.353838,6.205819,-5.916547
1243.055786,1083.415283,1275.478394,1.958701,7.930109,-5.295563
1251.402222,1087.182495,1391.768066,3.97249,9.394846,-1.929524
1264.453857,1202.319946,3.166974,7.397381,12.933775,0.343156
1277.579712,1190.889282,92.667877,9.978042,11.204764,-0.934311
1269.134033,1169.480469,187.32373,8.521492,7.382044,-0.326586
1253.574341,1152.136475,288.051453,6.406447,4.477401,1.482542
1246.032227,1147.911865,390.550171,4.836327,3.294818,2.482423
1241.148071,1145.978149,485.325775,3.736201,2.921979,2.572975
1229.36438,1145.774414,569.996277,1.415966,2.850839,0.940792
1215.396606,1148.134888,647.164795,-1.645735,2.530971,-1.420228
1204.743408,1142.238525,738.530273,-3.541468,1.497741,-1.457094
1199.425537,1135.664062,848.530884,-4.437373,0.537647,0.67275
1193.164917,1127.817993,952.926453,-5.151444,-0.225877,2.180521
1190.051514,1126.751953,1052.427856,-4.92312,0.219382,1.880495
1197.991455,1135.899536,1126.22937,-3.50265,1.695274,-1.305934
1214.629395,1149.922607,1193.392456,-1.75697,3.932568,-4.027314
1230.068481,1174.121948,1286.679688,0.502432,7.384917,-2.885511
1245.070923,1195.156982,1399.355713,3.449566,11.174711,-0.312646
1270.366211,1271.474854,0.958094,7.505634,6.763375,0.675579
1287.945068,1262.606445,76.855919,10.687843,6.628263,-3.049737
1272.527344,1251.909546,167.675629,9.208265,5.540834,-3.662619
1254.412109,1238.754761,277.473022,6.374107,3.5815,-0.685218
1245.086792,1230.344971,384.258972,4.424187,2.137349,1.296065
1233.932007,1220.279541,480.172791,2.342064,0.560648,1.874307
1217.657715,1216.240601,571.352173,-0.714837,-0.539981,0.795611
1204.084229,1212.347168,647.776611,-3.63685,-1.12137,-1.777442
1191.440918,1211.460449,732.721069,-5.539457,-1.675253,-2.608326
1182.539917,1206.204712,836.056274,-7.087385,-2.886996,-1.100373
1172.724243,1198.036987,939.717957,-8.353312,-3.876539,0.673983
1169.619019,1190.321899,1050.170166,-8.292066,-4.13892,2.042165
1171.729248,1191.45166,1136.933105,-6.680295,-2.993304,0.47932
1198.073608,1206.960693,1221.699097,-3.607468,-1.210153,0.277003
1222.635742,1240.61499,1321.06604,-0.00068,2.863938,2.07498
1242.220459,1264.426514,1417.304077,3.308437,5.630333,2.588718
1264.833862,1302.865723,1499.547974,6.928267,-1.949861,0.655071
1278.065552,1306.197754,68.030602,9.584682,-1.493785,-3.908625
1264.78186,1313.936768,159.709229,8.21495,-0.105357,-5.1088
1242.85376,1315.193359,265.211853,4.79261,0.67712,-2.563293
1228.995483,1311.214722,371.065857,2.133106,0.66817,-0.548794
1218.615845,1304.209839,471.870026,0.103814,-0.427349,0.158619
1198.906006,1296.931885,563.673767,-3.107489,-1.788126,-0.436462
1186.633545,1288.311035,643.121338,-5.542248,-3.153965,-2.440708
1180.039917,1285.614868,732.616516,-7.023476,-3.88483,-3.10745
1171.492188,1280.387695,834.126465,-8.640745,-5.005482,-1.783515
1159.845337,1277.21875,934.764893,-10.212406,-5.983018,-0.056542
1152.459595,1272.307739,1042.611328,-10.874514,-6.861076,1.646751
1154.968018,1263.362671,1142.137207,-9.441811,-7.075586,1.650844
1186.037231,1268.760254,1247.787964,-5.214272,-6.024566,3.826523
1217.095337,1282.129883,1351.595947,-0.611153,-4.385617,6.139524
1238.212402,1297.150635,1432.588013,3.104927,-2.738636,4.604829
1243.855225,1348.209351,9.461002,4.559078,-9.066208,1.686787
1247.044312,1366.152222,88.06501,5.274806,-7.036633,-1.24908
1238.106812,1385.025513,176.213791,3.625546,-3.866159,-1.675887
1227.914917,1401.662964,273.666779,1.776297,-0.898725,-0.519785
1221.369873,1414.818848,374.273834,0.642491,1.323383,0.261005
1212.870728,1415.889038,466.478394,-0.731954,1.73039,-0.63328
1198.662964,1404.906372,553.421204,-3.284226,0.057121,-2.17524
1186.488647,1395.389404,635.947083,-5.673719,-1.437777,-3.906529
1177.434692,1391.630615,725.323059,-7.328648,-2.266922,-4.369525
1166.715698,1384.91687,828.060852,-9.096804,-3.655351,-3.126468
1154.628906,1376.431641,932.050293,-10.664598,-5.533232,-1.22234
1147.056152,1367.18335,1033.799927,-11.511313,-7.594286,0.218112
1147.03479,1353.086792,1132.560181,-11.291326,-9.431272,0.982709
1170.123169,1343.591064,1242.051392,-7.61725,-9.935001,3.550594
1201.39624,1336.420654,1352.490723,-2.566846,-10.432649,6.419844
1224.151611,1339.885132,1437.816284,1.501864,-9.933018,5.074452
1296.253052,1411.715698,32.209831,-2.139145,-15.855407,5.527211
1304.226929,1432.110718,113.952354,-0.410919,-12.050957,3.070812
1314.574951,1463.850464,205.610046,0.455992,-6.226271,3.077681
1321.210571,1497.823608,297.446899,1.004741,-0.778737,3.304235
1315.104736,21.464928,381.71283,0.325716,3.04419,1.746942
1313.324219,29.770739,460.557281,-0.265709,4.844369,-1.553183
1312.408936,24.80913,537.399597,-0.521978,4.055483,-4.8169
1307.769897,16.953363,618.1026,-1.31046,2.768793,-6.794906
1298.38208,10.637496,707.676147,-2.85477,1.625309,-7.66454
1280.709595,5.430096,801.234985,-5.286772,0.514277,-7.407298
1264.337891,1498.156982,902.592102,-7.714396,-1.279064,-6.011559
1250.262207,1480.528809,1011.847778,-9.524779,-4.169918,-3.174455
1251.441528,1465.668945,1126.211914,-9.55917,-6.398711,-0.039436
1263.679932,1444.138428,1246.28772,-8.204083,-9.432599,4.181495
1277.514526,1418.44397,1362.423218,-6.048899,-13.783574,8.04846
1286.301025,1410.16626,1456.508057,-4.177799,-15.937997,8.026967
1285.27063,50.493111,43.255665,-3.990123,-7.400219,7.507
1294.781128,63.090294,137.077301,-2.57904,-4.956978,7.485308
1304.709961,80.401512,234.025803,-1.280766,-1.872583,7.957433
1309.674683,100.262093,324.677246,-0.771768,1.1964,7.277244
1305.716064,116.099113,400.041046,-1.393922,3.622313,4.35862
1305.026733,130.556458,464.394653,-1.667504,5.653399,-0.615318
1311.529419,131.97731,529.975403,-0.863574,6.211257,-5.754378
1307.632935,127.144051,607.487793,-1.181893,5.471444,-8.592146
1296.034424,116.913643,700.044861,-2.6871,3.76529,-9.099448
1283.243774,109.351639,796.148804,-4.533367,2.127073,-8.780033
1274.823853,100.769958,892.174072,-5.966657,0.424188,-7.897249
1267.199219,88.980858,996.437073,-6.860682,-1.570184,-5.519077
1270.858643,76.056252,1112.353027,-6.439503,-3.208037,-1.859134
1274.391235,70.842766,1226.889404,-6.108986,-3.902502,1.123461
1274.746216,56.616711,1343.994385,-5.765954,-6.362928,4.726883
1276.683472,45.21106,1452.484863,-5.19593,-8.206732,7.241634
1282.261719,180.229309,49.324848,-4.391625,-1.17976,8.691364
1290.239014,185.004211,144.824585,-3.576401,-0.319984,9.05731
1296.368896,186.977325,244.153992,-2.959264,-0.209083,9.673864
1294.512085,181.692596,334.341614,-3.193502,-0.731769,9.212732
1293.869019,183.119171,412.980347,-3.268845,-0.380256,6.200417
1299.265625,193.328278,474.873016,-2.629204,1.018436,0.750193
1307.111328,210.059311,533.138672,-1.290778,3.476672,-5.152483
1304.79834,219.928116,603.361267,-1.302643,4.934366,-9.042198
1296.388184,216.06459,690.656738,-2.282692,4.651433,-10.799626
1291.36499,202.773178,785.099915,-3.147123,2.76262,-10.615209
1290.664307,190.483002,881.450684,-3.620167,1.07406,-9.620646
1291.023438,185.362595,987.455383,-3.661386,0.045037,-6.94653
1293.710815,184.202927,1108.697632,-3.370573,-0.368761,-2.333019
1291.716187,185.02211,1226.477295,-3.459391,-0.425723,0.827368
1286.917114,181.608459,1335.64209,-3.935608,-1.024678,3.453598
1280.346558,176.249603,1451.411865,-4.570224,-1.827262,7.140879
1281.682007,294.186493,53.65292,-4.502148,1.873127,9.256256
1287.283081,302.237762,145.252075,-3.99527,2.780823,8.769308
1292.267212,289.284302,230.052536,-3.480369,1.054922,7.578726
1291.915039,263.936707,320.486633,-3.356003,-2.51321,7.113421
1295.91687,250.292999,412.579163,-2.75208,-4.598351,6.24461
1308.209229,253.746765,491.06308,-1.220765,-4.137289,3.224847
1323.066284,272.764893,556.741028,0.786074,-1.027494,-2.075459
1315.282959,294.516785,613.781433,0.249731,1.700545,-7.256495
1309.272339,299.320496,682.947083,-0.439411,3.065943,-11.330765
1311.008423,290.344116,770.142395,-0.627902,2.44386,-12.605729
1309.8573,283.451813,875.61908,-0.845304,1.161906,-10.809366
1307.423096,285.356171,990.139587,-1.232012,1.011261,-6.937411
