x,y,z,Unnamed: 3
838.432007,1126.983887,751.791077,
838.863464,1128.408813,844.050598,
842.53009,1127.503296,934.529663,
846.601624,1128.332886,1026.790771,
848.681763,1129.263062,1121.051636,
849.340515,1128.963379,1214.498779,
848.006531,1129.951172,1308.617188,
849.455322,1131.217896,1404.74585,
849.064514,1225.144653,1501.388184,
847.201721,1223.166626,98.569855,
845.108948,1222.75708,191.639786,
842.880188,1222.534668,286.165497,
840.374695,1222.00415,380.006104,
840.183167,1222.710327,470.399567,
841.354675,1222.829224,565.59729,
840.55011,1221.11792,658.73407,
839.353271,1221.448486,753.721985,
839.599182,1221.425537,843.537964,
842.922974,1220.619263,933.921326,
847.051453,1221.545532,1028.627319,
848.940796,1222.692749,1121.273193,
849.550354,1223.567139,1215.287476,
848.70752,1224.63501,1310.278076,
848.923462,1225.812988,1405.262207,
847.966736,1318.825195,1500.710327,
847.157959,1318.772339,97.435425,
845.66925,1318.664795,191.904922,
844.397034,1319.029053,285.386597,
842.023438,1318.026978,379.497498,
842.135864,1317.764893,471.79126,
842.505554,1317.844482,564.707214,
841.952515,1317.365112,658.373657,
841.522034,1316.294067,752.570312,
840.996216,1313.831299,842.520447,
843.472717,1314.03186,934.651062,
845.736938,1314.748535,1029.624634,
847.075134,1315.805542,1122.297241,
846.948547,1315.386841,1215.469849,
847.542847,1316.428345,1311.460693,
848.278259,1317.851196,1406.020264,
847.824524,1410.915649,0.660569,
847.534485,1412.37915,97.443672,
845.122253,1411.550537,191.813095,
845.042419,1411.175171,285.484344,
844.292664,1411.213989,378.602997,
844.497864,1411.091675,471.266357,
843.854797,1409.34436,563.681702,
842.765625,1408.161621,657.857056,
842.103638,1407.673218,750.748718,
842.41925,1405.858032,840.740967,
843.909424,1404.151733,934.413635,
844.149475,1403.069946,1029.870483,
845.249329,1402.53833,1122.180786,
845.629883,1403.993408,1216.259155,
846.310852,1406.375122,1314.03125,
846.877075,1408.93042,1407.656372,
939.742798,1499.324463,2.590542,
938.2099,1500.769531,96.446365,
938.342346,1.385406,191.547791,
938.820129,0.695478,285.571533,
939.113342,1.665029,379.50058,
937.758789,3.014811,469.539062,
937.86792,1.199766,561.530396,
938.612976,1501.302856,656.586914,
937.509399,1500.369263,749.63501,
938.624512,1499.51062,840.334778,
939.750183,1496.928833,933.592346,
940.899475,1496.816162,1028.556396,
941.797729,1496.708984,1124.658813,
942.892944,1498.583252,1219.804443,
942.254211,1498.757324,1312.896851,
940.428284,1498.381348,1409.921875,
938.114502,89.988007,2.786923,
937.519958,91.136208,98.540848,
938.696106,91.990303,191.752762,
940.308716,91.983856,285.367981,
941.473022,91.233238,380.527222,
940.527588,90.76368,469.960999,
940.907288,92.84581,561.374146,
940.538696,91.284431,654.211914,
939.534607,89.299324,748.267334,
940.09491,87.696602,838.542542,
941.5802,88.500023,933.519836,
941.53064,90.135338,1030.710693,
939.695007,92.239487,1125.657715,
939.516296,90.638725,1218.987671,
939.827454,89.078781,1312.276611,
938.770386,89.832794,1410.226807,
938.772705,183.170197,4.200792,
938.574707,184.971268,99.855553,
940.140015,186.336075,192.527893,
940.738342,186.175323,284.004059,
940.524536,182.507477,377.54715,
941.043396,182.232681,471.768341,
941.94342,182.522858,561.176514,
942.673767,182.88089,653.448975,
941.418213,183.065277,746.795044,
939.771973,183.47702,840.055359,
941.403198,187.171204,935.884155,
940.943237,185.847565,1029.807129,
937.933289,182.532349,1125.069458,
937.906311,181.430344,1216.924194,
938.812073,181.687393,1312.765503,
939.143982,181.744675,1410.884399,
942.278198,276.505096,6.161377,
940.884338,277.693024,100.958649,
942.186523,277.872742,193.428177,
941.874878,277.354675,282.230896,
941.032593,277.838226,376.371368,
941.549988,277.01062,471.595062,
943.005371,277.517242,562.173462,
943.624573,280.272125,655.604431,
942.934082,282.144257,747.040039,
941.531372,282.337952,841.458496,
940.863647,281.040436,936.207397,
939.415405,280.030609,1026.440186,
937.444031,277.711273,1122.13623,
937.818359,275.918274,1217.236206,
939.590942,275.638275,1312.650269,
941.749207,275.447449,1411.020386,
945.584778,373.79892,6.860972,
944.944824,373.328461,100.858398,
943.705505,370.978699,191.54097,
944.3396,370.938049,283.684875,
942.660217,373.426392,377.454773,
941.891724,373.488312,470.514862,
943.013184,372.729675,563.745728,
943.822754,374.177704,657.79187,
943.371216,375.890167,748.371521,
942.007935,375.697723,839.624573,
939.842285,374.431366,935.361694,
937.761658,375.489197,1026.896851,
937.850037,375.644897,1120.624756,
939.432861,375.026215,1215.477173,
941.477112,373.412231,1312.005981,
943.274231,373.78653,1411.903687,
944.994019,468.229218,5.013346,
946.286743,464.861176,98.608162,
944.598206,464.746979,191.190826,
944.505493,466.721527,285.589417,
942.711426,466.935242,378.208435,
942.470093,466.612671,469.77121,
944.08728,466.990051,563.849609,
944.525879,468.094574,659.771606,
943.51947,470.158813,749.41449,
941.623047,470.342316,839.005371,
939.339844,469.669739,935.078552,
938.431335,468.063782,1027.105347,
938.565796,469.190155,1121.371948,
939.378113,470.455078,1216.073364,
942.476135,472.935547,1312.057495,
943.386353,471.614197,1410.614746,
944.584473,561.31897,1.098443,
947.227417,558.881897,97.124657,
945.411682,559.749756,193.549194,
943.920105,560.772644,286.026764,
941.99353,561.418152,378.054108,
942.803101,562.908691,470.806671,
945.198608,563.749329,564.585693,
944.303223,564.010132,661.020447,
943.114563,563.877869,750.424438,
941.520386,566.082275,839.78772,
939.704834,565.533752,932.321289,
940.682495,564.177185,1027.035522,
941.670288,563.628479,1121.884033,
941.236877,562.926392,1217.507935,
942.416077,564.494019,1314.055298,
942.74115,564.52179,1407.449951,
945.756165,656.280823,1500.174683,
948.996643,655.026428,96.429718,
947.702393,654.467896,193.98259,
944.045105,655.457336,287.50293,
942.330444,657.589233,380.123199,
944.21283,658.630554,471.720032,
944.552124,659.803833,564.956604,
943.017212,658.717407,659.501831,
942.306824,658.791321,751.652588,
941.418213,658.478943,840.829041,
941.116211,659.341797,932.84906,
940.371704,659.970337,1025.634521,
940.814392,657.176758,1119.755127,
941.682434,657.309937,1218.05542,
941.722534,657.113403,1314.379517,
942.154663,656.914673,1406.880859,
943.397034,748.405762,1500.336914,
945.544678,749.943115,96.359543,
946.262756,750.846252,194.003708,
942.136414,750.485657,288.29184,
940.320862,749.889954,380.537811,
942.148987,751.560913,473.875732,
942.406555,752.865173,565.178955,
941.018127,753.469177,659.874207,
939.942627,752.557983,750.528809,
939.523132,750.539062,839.262634,
940.179932,750.058899,933.595032,
939.683899,748.72168,1024.484131,
939.968567,750.731995,1120.325317,
941.109558,750.918335,1217.710693,
940.804932,748.527588,1313.147705,
941.153992,747.515137,1406.907471,
940.529602,841.601685,0.658958,
942.199219,844.001221,98.882957,
941.601868,845.791382,194.706161,
938.766296,845.94458,287.315125,
938.846252,846.141052,381.39743,
939.241394,845.725525,474.46344,
939.714661,845.373169,565.628662,
938.357605,844.019836,658.242981,
937.821411,841.643982,748.956238,
937.577026,843.564392,840.416748,
939.03656,844.859802,932.731445,
940.568298,846.64563,1025.540039,
940.573792,847.277771,1121.801636,
939.44873,845.872253,1214.985107,
939.213135,842.913513,1310.298096,
939.580383,840.823669,1406.697144,
939.933472,943.283386,1.802155,
939.423279,941.859253,98.731148,
938.148132,939.458679,194.970566,
936.543213,939.925171,287.7854,
936.793091,938.72113,380.046021,
936.719421,937.136108,473.447693,
937.255737,936.65332,565.230835,
936.970032,937.018555,656.979492,
936.645691,938.183777,749.769592,
937.015137,939.050171,842.03595,
937.626099,941.232422,935.578369,
939.830688,944.201355,1027.748779,
939.851074,944.34906,1120.053345,
939.150024,943.880249,1214.499512,
939.405701,944.777222,1308.512085,
940.324219,943.450012,1405.533203,
941.293457,1038.94165,0.884161,
937.297485,1037.347412,95.587448,
936.556641,1035.915771,193.706894,
936.983643,1034.343506,287.18338,
936.465942,1033.379517,378.665649,
937.159363,1032.741577,472.661987,
936.630371,1032.196411,565.329285,
935.489868,1032.815796,658.378113,
936.006897,1032.972778,750.439148,
936.890686,1034.794556,844.080688,
937.048218,1036.705322,937.127869,
938.987183,1036.34021,1028.559326,
939.844116,1038.014771,1121.229858,
940.054321,1039.750732,1215.190796,
941.90979,1039.418579,1308.802002,
942.487793,1040.066528,1404.894897,
942.878784,1130.947754,1500.596924,
939.331787,1130.924683,96.314247,
938.562561,1131.01416,191.787125,
939.178711,1128.115601,285.286194,
938.390686,1127.570557,378.45459,
937.952454,1127.176758,471.877533,
937.154724,1127.182861,565.502625,
935.114685,1126.92688,657.883545,
935.073547,1126.989136,751.128235,
935.713318,1127.544434,845.749084,
936.840759,1127.651123,937.899658,
939.15332,1129.713379,1029.428101,
941.232422,1130.560913,1122.92334,
941.722534,1130.134521,1214.900391,
943.143372,1130.55896,1309.358154,
944.317932,1131.960449,1405.322998,
943.92572,1224.682617,1499.95752,
941.792725,1224.035278,96.29528,
939.842285,1223.212158,190.297714,
938.668701,1222.759644,283.875366,
936.925476,1222.311646,378.56076,
937.552002,1222.796509,471.933411,
937.919861,1222.943237,565.582092,
937.713989,1222.863403,658.001465,
936.356506,1223.448853,751.681152,
935.371399,1222.148438,844.395386,
937.374573,1220.941895,938.261047,
939.801331,1220.798706,1031.287109,
941.7453,1222.175293,1122.507202,
942.285706,1222.154907,1214.985596,
943.190857,1223.473511,1311.031372,
944.943359,1224.196655,1405.765259,
943.351562,1318.144897,1500.936646,
941.987427,1318.489014,94.960892,
939.151489,1317.5354,190.521667,
938.064514,1318.656738,284.099304,
937.064331,1318.905762,378.315491,
936.709045,1318.596191,472.515717,
936.957092,1318.029785,564.827026,
938.055176,1317.817139,658.43811,
936.367493,1316.309692,749.850159,
935.485596,1314.647827,843.667175,
936.774475,1314.183472,936.750366,
937.763367,1312.733643,1031.663818,
940.962402,1314.138916,1124.334351,
942.634216,1315.024902,1215.244141,
942.319763,1315.84668,1312.131226,
942.57428,1316.743042,1406.168213,
941.607605,1409.785645,1.077498,
940.372742,1411.126831,94.533401,
938.087463,1411.421387,190.580383,
937.239624,1412.402466,285.701141,
936.94928,1413.194702,378.026184,
935.715637,1412.328613,471.089874,
936.358521,1410.117188,564.048462,
937.838257,1408.759399,657.553772,
935.942444,1408.717163,748.857361,
935.969849,1408.500244,842.565918,
937.914673,1406.171997,935.424011,
938.603027,1404.723389,1030.38562,
941.088135,1402.335205,1124.814697,
944.246643,1404.390381,1216.656006,
942.529236,1405.793091,1313.356689,
941.738281,1407.424561,1408.043823,
1032.901245,1498.339844,1.30091,
1032.637329,1499.382568,95.84523,
1031.48999,0.767621,191.032043,
1030.804199,2.595376,285.556488,
1029.089966,4.003159,378.059662,
1027.703979,4.692908,468.722382,
1028.820801,1.888083,563.418518,
1028.940674,0.5494,655.986694,
1028.115723,1501.567383,748.815857,
1027.978149,1501.102783,841.671875,
1029.995117,1498.838989,934.830078,
1031.296997,1497.437988,1030.691772,
1033.605469,1495.455322,1126.432495,
1033.73291,1494.744751,1219.576294,
1033.542114,1496.506226,1312.144897,
1033.932251,1497.104248,1408.620972,
1033.249146,89.789474,1.794279,
1032.385986,91.243088,97.973557,
1031.670898,93.019279,193.145859,
1032.563232,93.299446,286.04538,
1030.933472,92.706367,379.290405,
1029.213501,93.639938,469.027435,
1028.345581,94.871384,561.880798,
1029.051636,92.773499,653.922607,
1029.39563,91.206924,747.723328,
1030.059814,89.0308,840.470154,
1032.0,90.145355,934.864441,
1031.305908,90.458992,1029.659546,
1030.902344,89.131058,1124.373413,
1031.209595,88.230423,1219.937988,
1032.804443,87.797211,1312.966919,
1033.987427,89.075737,1409.639038,
1034.358032,185.638992,3.348496,
1032.990723,187.275742,99.630356,
1032.479126,188.224884,193.866943,
1033.833618,186.847183,283.92511,
1033.838867,183.271866,377.769653,
1032.51355,183.936569,471.372528,
1031.394409,184.398056,561.359802,
1032.117798,185.995255,654.17572,
1032.86853,186.560211,745.570251,
1033.303589,185.747665,840.38324,
1032.127686,186.205597,935.869446,
1030.43396,183.720306,1027.796509,
1030.378784,182.783157,1124.095581,
1030.410278,181.240036,1218.003906,
1032.515137,181.46489,1314.151978,
1034.161133,183.530899,1411.401733,
1036.950928,279.976013,5.547889,
1035.736938,281.301819,100.085945,
1034.166504,279.752075,193.336517,
1034.64209,278.939331,281.423004,
1034.590576,278.593842,376.622345,
1033.700439,277.333923,471.595428,
1032.97644,278.656494,562.99176,
1034.387695,280.713928,656.48938,
1034.221069,282.079285,745.943176,
1033.543457,282.389862,840.151672,
1030.660156,280.004669,933.388306,
1029.624756,278.836761,1026.137207,
1031.683716,277.568787,1122.605103,
1032.338501,277.303131,1218.101562,
1033.867188,278.302948,1315.616821,
1036.079102,278.435577,1412.685059,
1038.185425,374.628113,7.663322,
1037.201172,374.608612,98.629112,
1035.795532,372.063873,191.612061,
1035.745239,373.204224,283.184692,
1033.894287,373.656067,375.192383,
1032.820679,372.619904,471.43396,
1033.577637,373.136566,564.515503,
1033.943848,373.987579,657.477173,
1032.387939,375.230133,746.966431,
1031.585693,375.019257,838.844421,
1030.697876,374.36441,932.477478,
1029.408936,374.618805,1026.263062,
1031.02063,375.458954,1122.313843,
1033.046509,375.173401,1218.150879,
1036.616821,374.691284,1315.302124,
1038.041382,374.057953,1412.703613,
1038.888428,468.189453,7.029426,
1038.404785,466.654236,97.11087,
1037.174683,466.159576,190.852844,
1035.709229,465.644196,284.189362,
1032.230591,466.272736,374.762909,
1031.244141,466.517242,471.624603,
1033.587891,468.272675,565.637939,
1034.229126,469.232788,658.835693,
1032.641113,470.677612,748.045532,
1032.870239,470.926239,838.039978,
1031.102051,469.67868,931.912842,
1029.606567,470.29541,1027.526123,
1032.239136,471.446289,1122.630981,
1033.61438,471.350159,1217.968018,
1035.545288,471.801819,1315.179443,
1037.371216,470.738617,1411.370728,
1040.362183,562.06781,4.401469,
1041.048706,560.594543,96.715065,
1038.574829,560.850708,190.415695,
1035.140137,560.717346,284.320404,
1033.019287,562.197632,376.204529,
1032.526978,565.081787,473.400269,
1034.906006,565.020508,566.228882,
1034.885376,563.748108,658.602478,
1033.254028,563.617004,749.257507,
1033.163208,565.540588,838.313171,
1031.708618,566.271118,931.278687,
1031.174194,564.856934,1028.115723,
1033.463623,564.452515,1122.963135,
1034.895752,564.563354,1217.884521,
1034.759644,564.707458,1315.284424,
1037.307617,563.994934,1409.341675,
1038.722412,654.427063,2.735904,
1040.244019,653.926208,96.811737,
1038.80188,655.197021,191.046356,
1036.128418,654.969666,284.425659,
1033.675415,656.801208,379.805786,
1033.588257,658.592957,473.847595,
1035.081055,657.836609,564.592896,
1035.005859,657.369019,657.886536,
1033.288208,657.432251,750.214294,
1032.568115,658.279846,840.433777,
1030.779907,658.950623,930.750122,
1030.480713,658.273987,1025.641357,
1034.048096,655.879089,1122.499023,
1035.986694,657.240356,1219.247681,
1035.881592,657.039612,1314.421997,
1036.250977,655.727478,1408.37146,
1036.832153,745.929382,1.369294,
1039.602051,746.532837,98.464058,
1038.553833,747.737061,191.107407,
1035.347046,747.689697,284.640839,
1033.532349,748.234375,381.114777,
1032.577881,748.660583,474.799805,
1032.902222,749.938965,565.079224,
1032.969482,750.121948,657.726868,
1031.775146,749.848267,749.959412,
1032.676025,748.69751,839.924683,
1031.5802,749.889404,932.422791,
1032.240234,751.681519,1025.399658,
1035.158936,753.140503,1122.237305,
1036.291016,751.001221,1218.468628,
1036.637573,748.1427,1312.745239,
1035.441406,747.08667,1407.257324,
1037.43457,841.80365,1.54473,
1038.078613,841.909607,99.432175,
1036.74353,842.333679,191.926224,
1034.171753,844.137268,285.790466,
1032.660522,844.790649,380.963837,
1030.752441,842.46814,473.761688,
1029.443115,840.906006,565.447449,
1030.585815,841.679932,657.906616,
1031.030518,841.278748,749.266479,
1032.0,842.769226,841.159363,
1033.029663,844.994629,934.138184,
1034.261353,846.753052,1027.338379,
1036.306152,846.805481,1121.981079,
1036.903809,845.053528,1214.676758,
1037.972168,842.724854,1310.782593,
1037.632935,841.465698,1406.612305,
1038.162109,942.759399,0.934822,
1037.538452,939.684937,97.723831,
1035.804321,938.575745,193.193832,
1033.484009,939.601013,286.692505,
1031.651978,937.975342,379.297546,
1029.453003,937.060608,471.625122,
1028.064331,936.638123,565.637207,
1029.648438,936.492798,657.918457,
1030.972778,937.340942,750.420898,
1032.362671,939.544617,843.472412,
1034.276123,941.175476,936.539429,
1034.08374,943.748596,1028.43335,
1034.942871,943.216248,1120.088379,
1035.896973,942.623352,1214.690796,
1037.263428,944.268127,1309.92749,
1038.005249,943.856018,1406.132446,
1037.077271,1040.161499,1500.279785,
1037.170288,1037.394531,94.536446,
1037.241577,1036.716919,193.932465,
1034.222656,1035.688599,285.362274,
1032.487305,1034.685547,378.450989,
1031.137207,1034.382202,471.713562,
1030.645874,1033.845459,564.678955,
1030.705566,1033.230225,658.297241,
1030.901123,1033.723511,751.797119,
1031.845215,1034.16394,844.767395,
1033.070557,1035.485474,937.799377,
1034.547363,1036.579224,1030.663696,
1035.662842,1039.407349,1120.139404,
1034.839355,1040.292725,1215.562012,
1035.375488,1040.112305,1310.675903,
1037.20166,1040.516357,1405.758789,
1038.94751,1133.177368,1498.695435,
1037.182373,1133.154663,93.852066,
1036.223755,1131.169922,191.952713,
1034.080566,1128.611084,284.063324,
1032.646118,1127.950806,377.802765,
1032.62207,1127.911865,471.568726,
1033.067627,1128.924927,564.737183,
1032.741333,1128.387817,657.251587,
1031.994385,1126.828125,751.428772,
1031.166138,1127.258423,845.883362,
1032.369629,1128.067261,939.176208,
1034.271729,1129.27771,1032.140747,
1036.043823,1130.932861,1123.085938,
1035.650146,1132.130127,1214.951904,
1035.995483,1132.077515,1310.859009,
1037.212158,1134.049072,1406.974609,
1039.842529,1224.675049,1498.666504,
1037.574707,1224.925659,93.16124,
1035.233032,1223.114624,189.138046,
1035.094482,1222.355835,282.992249,
1034.170044,1221.775391,377.838409,
1033.58606,1222.498901,472.59021,
1033.798584,1222.772827,565.284912,
1032.389526,1223.704102,656.6875,
1031.344482,1223.629761,750.93396,
1031.851074,1222.059326,845.169128,
1031.771973,1220.115479,938.736572,
1032.056274,1219.687378,1033.384155,
1034.706909,1221.192139,1124.307129,
1036.100586,1222.227539,1215.72583,
1037.309814,1223.720825,1312.845215,
1038.537354,1224.11084,1406.955322,
1038.763062,1316.207031,1500.387939,
1036.760742,1317.14978,92.332222,
1035.059814,1317.023315,188.717712,
1033.879883,1317.103638,282.887543,
1031.981689,1316.949097,377.044098,
1031.114014,1315.474243,472.639801,
1032.476196,1316.054932,565.936218,
1031.075562,1316.214233,657.437439,
1029.841675,1315.002686,749.068237,
1030.318115,1313.703979,843.959656,
1030.953857,1314.054565,937.708252,
1032.87439,1313.143555,1033.333252,
1033.065308,1313.706909,1126.381104,
1034.389648,1315.707397,1216.473267,
1036.511353,1314.809326,1312.489624,
1038.42981,1314.518066,1407.630249,
1035.261597,1406.643433,1501.599365,
1034.352661,1408.668701,93.852959,
1034.022461,1410.013306,188.47139,
1031.515625,1411.321899,284.189362,
1028.819946,1412.85083,376.472137,
1028.720459,1411.845459,471.257416,
1030.260254,1409.547241,565.898987,
1028.605835,1408.51709,656.181091,
1028.060303,1408.378418,748.624817,
1028.764282,1408.170532,843.297119,
1029.659424,1406.170044,937.495728,
1032.734741,1405.046997,1031.921997,
1033.101318,1403.840942,1127.695312,
1034.438354,1405.520752,1217.790649,
1035.406128,1406.239014,1311.484985,
1035.729858,1406.141235,1408.188965,
1127.222168,1497.618042,1.401517,
1127.206543,1498.331665,95.058807,
1126.152832,1500.278442,189.931808,
1124.348755,2.444823,283.918671,
1122.740479,4.428143,376.089966,
1122.432129,3.676633,469.084717,
1120.96814,1.004997,562.353394,
1119.764404,0.283741,655.978943,
1120.149536,0.251876,748.503479,
1121.117432,0.152701,843.312012,
1122.667603,1500.11084,936.687134,
1123.349121,1496.53772,1031.084351,
1121.890991,1495.155884,1126.226929,
1120.494873,1495.009521,1219.072144,
1123.115234,1495.347046,1314.577026,
1126.012085,1496.033203,1409.432739,
1126.650757,90.404388,1.558335,
1126.247681,91.476875,96.707016,
1125.812012,94.040031,193.189545,
1125.519287,95.353294,285.669617,
1123.977539,95.543053,376.574188,
1122.775879,95.569366,468.208435,
1122.280518,96.136673,560.759033,
1121.27124,94.774712,655.195374,
1122.506104,94.12059,748.540161,
1123.518799,92.482773,841.796448,
1123.072144,90.63765,934.419067,
1122.396973,89.866631,1029.065918,
1122.486938,88.030998,1124.849976,
1121.340088,87.121597,1219.99646,
1123.532471,88.939507,1316.011963,
1126.007324,90.161469,1410.167236,
1127.075806,186.60408,3.082121,
1126.158203,187.440628,97.775024,
1125.661987,187.838043,194.516937,
1126.587402,187.50148,285.422943,
1126.54895,185.841827,375.78653,
1124.656738,186.405014,469.789856,
1124.841187,187.961914,561.539917,
1124.307983,189.38652,654.484009,
1124.685181,188.758896,746.86969,
1125.48877,186.895325,839.94812,
1123.767456,185.566132,933.410828,
1123.362305,183.968414,1028.019531,
1122.432129,183.64566,1123.544678,
1122.722534,183.17717,1219.646484,
1125.736084,182.303406,1317.024048,
1126.979492,183.587311,1411.855347,
1127.550781,281.792664,4.946036,
1126.303223,283.25238,98.122314,
1125.560059,281.842438,193.407211,
1126.506714,279.082733,283.182037,
1128.122314,278.263367,375.342377,
1125.960693,277.26178,469.870605,
1125.989868,278.084351,563.662476,
1125.275391,280.843353,656.396118,
1125.483032,281.485474,745.961426,
1123.996948,280.152344,838.025146,
1122.544922,278.72345,932.068909,
1123.643799,279.208221,1027.600342,
1123.356201,278.651306,1123.633301,
1124.960083,279.088806,1219.638062,
1127.067993,280.140015,1316.874756,
1127.708008,280.542419,1413.985352,
1129.785767,375.896454,6.783458,
1128.452759,376.158508,97.28685,
1127.08374,373.311615,190.377197,
1125.029297,372.119354,282.449829,
1126.494385,371.135132,374.226776,
1125.203003,371.203857,469.876312,
1124.389648,372.68811,565.879089,
1125.543091,373.934784,657.405579,
1125.502686,374.392517,745.654968,
1123.757935,375.130249,837.524048,
1122.289307,375.337036,932.397949,
1124.693848,375.222626,1027.840332,
1124.846313,375.815338,1123.131348,
1125.990601,375.981628,1220.808716,
1127.680908,375.790283,1317.319824,
1129.670654,375.107849,1413.766235,
1131.613159,469.672241,7.090828,
1130.534058,468.765167,95.910393,
1128.050781,467.634125,188.185318,
1124.059082,465.208466,280.986725,
1124.394165,465.084076,374.304443,
1124.739136,466.302429,471.301666,
1123.761108,467.726898,567.001343,
1124.267456,468.282898,658.750122,
1125.017578,470.944855,747.904785,
1124.825806,472.750244,837.830383,
1124.683594,471.028809,930.998047,
1126.258789,471.054077,1028.945923,
1126.513306,473.197266,1124.51416,
1128.205444,472.874329,1219.334595,
1128.526245,470.664917,1315.884521,
1130.22937,470.296631,1413.776611,
1132.376831,562.070312,4.936369,
1131.115356,561.130676,95.656197,
1129.602051,561.799866,187.230103,
1126.287842,562.676086,280.562469,
1124.36792,563.419922,375.466095,
1124.523193,565.695435,473.217651,
1122.911377,566.023193,566.891052,
1122.77478,564.237854,658.37439,
1123.689941,563.409546,749.927856,
1125.013062,564.530029,838.221863,
1124.849976,565.580261,930.200684,
1126.715576,565.109863,1029.880981,
1128.523315,565.784058,1125.797974,
1130.475708,566.175354,1218.030762,
1129.783569,565.621155,1315.301025,
1130.883667,564.630615,1413.027954,
1130.897461,652.246643,4.189335,
1132.036987,653.535583,96.903397,
1131.441284,655.88855,189.117996,
1128.544312,656.398621,281.148041,
1125.040283,657.661194,377.248901,
1123.692383,658.019409,473.989563,
1123.285278,657.203979,565.57782,
1123.278564,657.411255,657.635193,
1123.208374,657.736206,749.398865,
1123.079834,657.710938,839.720398,
1124.301758,658.841797,930.894531,
1127.213989,659.473755,1029.307251,
1131.022217,658.432373,1126.022095,
1132.390869,658.489319,1218.363525,
1130.522095,657.963013,1313.462036,
1130.327393,653.708679,1409.764771,
1131.116211,747.111938,3.767573,
1131.795776,746.834167,98.828896,
1132.23938,747.891235,189.733444,
1130.129517,748.020447,281.74649,
1126.850586,749.655945,378.325317,
1123.915649,748.978882,472.51593,
1122.367432,748.146667,566.093384,
1123.449707,749.123718,658.46051,
1123.390991,749.31543,749.839478,
1123.522949,750.067871,840.127869,
1124.553101,751.692139,932.333862,
1127.827637,752.792114,1029.616455,
1132.328613,752.713684,1124.448608,
1133.093628,751.131287,1218.699463,
1131.743774,750.373657,1311.239746,
1130.240112,749.039429,1406.947754,
1132.797852,842.592896,2.588752,
1132.956543,842.131226,98.828896,
1132.069702,841.349976,190.038132,
1129.897583,842.920837,283.30249,
1127.33252,843.691528,379.058746,
1124.807495,842.491394,470.602417,
1123.439575,841.214661,566.134216,
1124.522461,841.919617,659.332825,
1123.889038,841.905457,749.168335,
1124.953247,842.79895,842.75885,
1125.765137,846.663513,934.493469,
1128.600708,847.866516,1030.056641,
1131.484253,846.955017,1123.515747,
1132.847656,845.136353,1216.198242,
1133.133789,843.459534,1310.912109,
1131.950806,843.079834,1405.728882,
1131.981567,942.09613,1.963449,
1133.814697,940.206238,97.382797,
1132.765381,939.743652,190.557465,
1130.450317,940.534241,284.347778,
1128.333252,938.721558,377.132019,
1127.050415,938.014709,470.228088,
1126.320068,938.421448,565.480408,
1126.150269,936.522522,659.222595,
1125.424438,937.360596,750.4422,
1124.747559,939.537109,844.922058,
1126.007935,940.983215,937.625549,
1128.420898,942.949524,1029.524536,
1131.804688,942.676208,1122.414917,
1133.28479,942.950562,1215.567627,
1132.596924,942.814941,1310.158447,
1131.747314,943.037048,1405.751709,
1131.553101,1039.514404,0.028464,
1134.412964,1037.488647,95.881393,
1132.639282,1036.46228,190.772827,
1130.871338,1035.159424,283.085175,
1129.055786,1034.790527,376.569733,
1128.246216,1036.048584,471.254028,
1127.801025,1036.246826,564.589966,
1126.77832,1035.425293,657.658325,
1125.140991,1033.613159,751.171692,
1124.463989,1032.890747,845.763977,
1125.567017,1034.348389,939.275024,
1126.894531,1036.835571,1032.143921,
1130.319214,1039.650269,1123.187866,
1134.200684,1039.743164,1215.360596,
1132.570923,1039.461792,1310.306763,
1130.675537,1039.432007,1405.670654,
1130.856689,1134.169922,1500.956665,
1134.270874,1131.864868,93.357803,
1132.169922,1130.069092,189.614594,
1130.254761,1129.022461,281.880951,
1129.263428,1128.843628,377.424683,
1129.033569,1128.993774,471.887207,
1127.794312,1129.157471,564.448547,
1127.797241,1128.726196,656.786194,
1126.103394,1128.408813,749.257263,
1125.024658,1128.13501,846.13916,
1124.922241,1127.647217,940.55072,
1126.119873,1127.416382,1033.951294,
1128.373413,1129.051514,1124.994629,
1131.125122,1130.729126,1215.848267,
1131.547363,1131.907227,1310.21582,
1129.617188,1133.716309,1407.103638,
1131.249268,1224.659302,1499.690552,
1132.952026,1224.22876,91.708527,
1132.439453,1222.512329,188.2052,
1129.933594,1222.47937,282.061371,
1129.082642,1222.091553,376.672638,
1127.824463,1221.083618,471.818481,
1126.481201,1222.055664,564.68811,
1127.315186,1222.009155,656.428284,
1126.990601,1221.7052,750.018066,
1125.144775,1221.441284,845.033447,
1124.912598,1219.570923,938.397156,
1125.3573,1219.100952,1034.876465,
1126.935059,1220.018799,1126.385986,
1128.154541,1220.073975,1216.946533,
1129.585938,1223.000366,1313.544189,
1129.837891,1225.20813,1407.945923,
1130.744629,1314.326416,1499.961304,
1131.311523,1314.886841,91.129402,
1130.461548,1315.751343,187.689636,
1128.462524,1314.745239,281.438202,
1127.295288,1312.976196,375.205963,
1126.15564,1313.37793,472.827759,
1124.757935,1313.857666,565.263428,
1123.789062,1312.926025,655.348633,
1123.416382,1312.055298,749.11731,
1123.505127,1311.327148,844.536682,
1123.610962,1312.259766,938.809204,
1123.639648,1312.739502,1034.376953,
1124.439941,1310.851318,1126.004639,
1125.362305,1312.757446,1218.85437,
1128.644409,1313.600952,1315.420532,
